customer_id,credit_score,age,tenure,balance,products_number,active_member,estimated_salary,churn,total_transactions,avg_transaction_amount,digital_transactions,digital_txn_ratio,country_Germany,country_Spain,gender_Male
15706552,533,36,7,85311.7,1,1,156731.91,0,63,27815.87301587301,16.0,0.25,False,False,True
15750181,553,41,9,110112.54,2,0,81898.81,0,178,25717.73595505618,38.0,0.2122905027932961,True,False,True
15659428,520,42,6,0.0,2,1,34410.55,0,138,25704.101449275364,34.0,0.2446043165467626,False,True,False
15732963,722,29,9,0.0,2,1,142033.07,0,91,21608.54945054945,23.0,0.25,False,True,False
15794171,475,45,0,134264.04,1,0,27822.99,1,93,23636.763440860213,23.0,0.2446808510638297,False,False,False
15788448,490,31,3,145260.23,1,1,114066.77,0,114,26537.67543859649,25.0,0.217391304347826,False,True,True
15729599,804,33,7,76548.6,1,1,98453.45,0,276,25819.760869565216,67.0,0.2418772563176895,False,True,True
15717426,850,36,7,0.0,1,1,40812.9,0,172,23819.488372093023,47.0,0.2716763005780346,False,False,True
15585768,582,41,6,70349.48,2,1,178074.04,0,111,23154.324324324323,33.0,0.2946428571428571,True,False,True
15619360,472,40,4,0.0,1,0,70154.22,0,140,26595.092857142856,28.0,0.1985815602836879,False,True,True
15738148,465,51,8,122522.32,1,0,181297.65,1,128,20469.40625,31.0,0.2403100775193798,False,False,False
15687946,556,61,2,117419.35,1,1,94153.83,0,277,26203.84115523466,84.0,0.302158273381295,False,False,False
15755196,834,49,2,131394.56,1,0,194365.76,1,190,23820.373684210525,49.0,0.256544502617801,False,False,False
15684171,660,61,5,155931.11,1,1,158338.39,0,200,22952.92,51.0,0.2537313432835821,False,True,False
15754849,776,32,4,109421.13,2,1,126517.46,0,299,24427.581939799333,87.0,0.29,True,False,False
15602280,829,27,9,112045.67,1,1,119708.21,1,46,30898.84782608696,14.0,0.2978723404255319,True,False,False
15771573,637,39,9,137843.8,1,1,117622.8,1,204,26789.156862745094,47.0,0.2292682926829268,True,False,False
15766205,550,38,2,103391.38,1,1,90878.13,0,232,27884.65948275862,63.0,0.2703862660944206,True,False,True
15771873,776,37,2,103769.22,2,0,194099.12,0,138,23261.144927536232,46.0,0.3309352517985611,True,False,False
15616550,698,44,10,116363.37,2,0,198059.16,0,61,19769.590163934427,12.0,0.1935483870967742,True,False,True
15768193,585,36,5,146050.97,2,0,86424.57,0,44,21286.56818181818,12.0,0.2666666666666666,True,False,True
15683553,788,33,5,0.0,2,0,116978.19,0,161,25093.42236024845,35.0,0.2160493827160493,False,False,False
15702298,655,41,8,125561.97,1,0,164040.94,1,155,18914.36129032258,47.0,0.3012820512820512,True,False,True
15569590,601,42,1,98495.72,1,0,40014.76,1,159,28140.150943396227,40.0,0.25,True,False,True
15760861,619,43,1,125211.92,1,1,113410.49,0,273,22757.42490842491,61.0,0.2226277372262773,False,False,True
15630053,656,45,5,127864.4,1,0,87107.57,0,191,22638.324607329843,45.0,0.234375,False,False,True
15647091,725,19,0,75888.2,1,0,45613.75,0,165,24838.8,42.0,0.253012048192771,True,False,True
15623944,511,66,4,0.0,1,0,1643.11,1,113,24885.061946902653,36.0,0.3157894736842105,False,True,False
15804771,614,51,4,40685.92,1,1,46775.28,0,247,20611.178137651823,55.0,0.2217741935483871,False,False,True
15651280,742,35,5,136857.0,1,0,84509.57,0,56,30186.339285714286,12.0,0.2105263157894736,True,False,True
15773469,687,27,9,152328.88,2,0,126494.82,0,112,20330.026785714286,27.0,0.2389380530973451,True,False,False
15702014,555,33,1,56084.69,2,0,178798.13,0,159,21352.91194968553,46.0,0.2875,False,True,True
15751208,684,56,8,78707.16,1,1,99398.36,0,230,20818.804347826088,55.0,0.238095238095238,False,True,True
15592461,603,26,4,109166.37,1,1,92840.67,0,176,27026.477272727272,43.0,0.2429378531073446,True,False,True
15789484,751,36,6,169831.46,2,1,27758.36,0,134,25234.119402985078,33.0,0.2444444444444444,True,False,False
15696061,581,34,1,101633.04,1,0,110431.51,0,220,26103.045454545456,52.0,0.2352941176470588,True,False,False
15641582,735,43,10,123180.01,2,1,196673.28,0,130,25737.615384615383,30.0,0.2290076335877862,True,False,True
15638424,661,35,5,150725.53,2,1,113656.85,0,171,24202.33333333333,30.0,0.1744186046511628,True,False,False
15755648,675,21,8,98373.26,1,0,18203.0,0,195,21629.69743589744,51.0,0.2602040816326531,False,False,False
15703793,738,58,2,133745.44,4,0,28373.86,1,296,27503.95608108108,79.0,0.265993265993266,True,False,True
15620344,813,29,6,0.0,1,0,33953.87,0,208,24123.35576923077,62.0,0.2966507177033493,False,False,True
15812518,657,37,0,163607.18,1,1,44203.55,0,289,27460.14186851211,82.0,0.2827586206896552,False,True,False
15779052,604,25,5,157780.84,2,1,58426.81,0,37,26549.972972972973,8.0,0.2105263157894736,True,False,False
15770811,519,36,9,0.0,2,1,145562.4,0,203,23475.103448275862,48.0,0.2352941176470588,False,False,True
15780961,735,21,1,178718.19,2,0,22388.0,0,24,19984.25,4.0,0.16,False,False,False
15614049,664,55,8,0.0,2,1,139161.64,0,270,22408.94074074074,70.0,0.2583025830258302,False,False,True
15662085,678,32,9,0.0,1,1,148210.64,0,137,26368.956204379563,26.0,0.1884057971014492,False,False,False
15575185,757,33,5,77253.22,1,1,194239.63,0,149,25794.093959731545,33.0,0.22,False,True,True
15803136,416,41,10,122189.66,2,0,98301.61,0,77,20804.285714285717,19.0,0.2435897435897435,True,False,False
15706021,665,34,1,96645.54,2,0,171413.66,0,157,22863.993630573248,32.0,0.2025316455696202,False,False,False
15663706,777,32,2,0.0,1,0,136458.19,1,209,25371.808612440196,55.0,0.2619047619047619,False,False,False
15641732,543,36,3,0.0,2,0,26019.59,0,270,27612.77037037037,68.0,0.2509225092250922,False,False,False
15701164,506,34,4,90307.62,1,1,159235.29,0,145,21291.43448275862,34.0,0.2328767123287671,False,False,False
15738751,493,46,4,0.0,2,0,1907.66,0,145,27719.027586206896,43.0,0.2945205479452055,False,False,False
15805254,652,75,10,0.0,2,1,114675.75,0,243,23180.0,52.0,0.2131147540983606,False,True,False
15762418,750,22,3,121681.82,1,0,128643.35,1,55,25717.29090909091,13.0,0.2321428571428571,False,True,True
15625759,729,30,9,0.0,2,0,151869.35,0,103,24158.165048543688,33.0,0.3173076923076923,False,False,True
15622897,646,46,4,0.0,3,0,93251.42,1,248,23034.15322580645,66.0,0.2650602409638554,False,False,False
15767954,635,28,3,81623.67,2,1,156791.36,0,32,42808.6875,6.0,0.1818181818181818,True,False,False
15757535,647,44,5,0.0,3,1,174205.22,1,116,28654.629310344822,31.0,0.2649572649572649,False,True,False
15731511,808,45,7,118626.55,2,0,147132.46,0,290,21392.879310344822,75.0,0.2577319587628865,False,False,True
15809248,524,36,10,0.0,2,0,109614.57,0,75,23617.65333333333,20.0,0.2631578947368421,False,False,False
15640635,769,29,8,0.0,2,1,172290.61,0,92,19352.380434782608,21.0,0.2258064516129032,False,False,True
15676966,730,42,4,0.0,2,1,85982.47,0,58,30139.775862068964,16.0,0.2711864406779661,False,True,True
15699461,515,35,10,176273.95,1,1,121277.78,0,81,20745.58024691358,25.0,0.3048780487804878,False,True,True
15738721,773,41,9,102827.44,1,1,64595.25,0,75,22650.066666666666,19.0,0.25,False,True,True
15693683,814,29,8,97086.4,2,1,197276.13,0,122,20913.950819672133,21.0,0.1707317073170731,True,False,True
15604348,710,22,8,0.0,2,0,99645.04,0,217,26956.69585253456,65.0,0.2981651376146789,False,True,True
15633059,413,34,9,0.0,2,0,6534.18,0,59,21386.79661016949,16.0,0.2666666666666666,False,False,True
15808582,665,40,6,0.0,1,1,161848.03,0,116,23928.353448275862,30.0,0.2564102564102564,False,False,False
15743192,623,44,6,0.0,2,0,167162.43,0,244,19414.72131147541,52.0,0.2122448979591836,False,False,False
15580146,738,31,9,82674.15,1,0,41970.72,0,292,22812.52397260274,71.0,0.2423208191126279,False,False,True
15776605,528,36,7,0.0,2,0,60536.56,0,278,24198.13309352518,71.0,0.2544802867383512,False,True,True
15804919,670,65,1,0.0,1,1,177655.68,1,114,25244.85087719298,33.0,0.2869565217391304,False,True,False
15613854,622,46,4,107073.27,2,1,30984.59,1,119,25523.008403361346,26.0,0.2166666666666666,False,True,False
15599195,582,32,1,88938.62,1,1,10054.53,0,67,19704.955223880595,17.0,0.25,True,False,True
15812878,785,36,2,99806.85,1,1,36976.52,0,231,23975.34632034632,49.0,0.2112068965517241,True,False,False
15602312,605,33,5,150092.8,1,0,71862.79,0,43,16577.674418604653,7.0,0.1590909090909091,False,True,True
15744689,479,35,9,92833.89,1,0,99449.86,1,287,22206.22299651568,70.0,0.2430555555555555,True,False,True
15803526,685,30,3,90536.81,1,1,63082.88,0,37,26795.864864864863,7.0,0.1842105263157894,True,False,True
15665790,538,39,7,108055.1,2,0,27231.26,0,298,22594.61409395973,72.0,0.2408026755852843,True,False,True
15715951,562,42,2,100238.35,1,0,86797.41,0,138,20891.920289855072,34.0,0.2446043165467626,False,False,True
15591100,675,36,9,106190.55,1,1,22994.32,0,195,23727.061538461538,51.0,0.2602040816326531,False,True,True
15609618,721,28,9,154475.54,2,1,101300.94,1,138,24774.681159420288,37.0,0.2661870503597122,True,False,True
15675522,628,30,9,132351.29,2,1,74169.13,0,282,23344.758865248223,75.0,0.2650176678445229,True,False,False
15705512,668,37,6,167864.4,1,0,115638.29,0,139,20221.374100719426,38.0,0.2714285714285714,True,False,False
15698028,506,41,1,0.0,2,0,31766.3,0,135,23966.51851851852,30.0,0.2205882352941176,False,False,False
15661670,524,31,8,107818.63,1,0,199725.39,1,168,23744.57738095238,42.0,0.2485207100591716,True,False,False
15600781,699,34,4,185173.81,2,0,120834.48,0,33,36425.333333333336,8.0,0.2352941176470588,True,False,True
15682472,828,34,8,129433.34,2,0,38131.77,0,160,27582.0125,40.0,0.2484472049689441,False,False,True
15580203,674,39,6,120193.42,1,0,100130.95,0,75,33631.86666666667,17.0,0.2236842105263158,False,True,True
15690673,656,39,6,0.0,2,0,141069.88,0,176,18846.511363636364,27.0,0.1525423728813559,False,False,False
15760085,684,48,10,126384.42,1,1,198129.36,0,132,23893.386363636364,26.0,0.1954887218045112,True,False,False
15779659,625,28,3,0.0,1,0,183646.41,0,93,19905.075268817203,26.0,0.2765957446808511,False,False,False
15627360,432,42,9,152603.45,1,0,110265.24,1,33,16726.848484848484,8.0,0.2352941176470588,False,False,True
15671137,549,52,1,0.0,1,1,8636.05,1,291,24481.89003436426,91.0,0.3116438356164384,False,False,False
15782688,625,56,0,148507.24,1,0,46824.08,1,133,24160.27067669173,34.0,0.2537313432835821,True,False,True
15575492,828,41,7,0.0,2,0,171378.77,0,198,26623.29797979798,50.0,0.2512562814070351,False,False,False
15591607,770,24,9,101827.07,1,0,167256.35,0,257,22272.046692607004,60.0,0.2325581395348837,False,False,True
15740404,758,34,3,0.0,2,1,124226.16,0,300,22891.713333333333,77.0,0.2558139534883721,False,False,False
15718369,795,33,9,130862.43,1,1,114935.21,0,143,23169.804195804198,34.0,0.2361111111111111,True,False,False
15677871,687,38,9,122570.87,1,1,35608.88,0,245,19279.51428571429,56.0,0.2276422764227642,False,False,True
15642004,686,25,1,0.0,2,1,16459.37,0,78,28924.5,18.0,0.2278481012658227,False,False,True
15712543,789,39,7,124828.46,2,1,124411.08,0,88,26125.636363636364,27.0,0.3033707865168539,True,False,True
15584518,589,50,5,144895.05,2,1,34941.23,0,83,20484.060240963856,18.0,0.2142857142857142,True,False,False
15802381,461,34,5,63663.93,1,1,167784.28,0,83,19765.34939759036,26.0,0.3095238095238095,True,False,False
15610156,637,40,2,133463.1,1,1,93165.34,0,300,21084.416666666668,77.0,0.2558139534883721,False,False,True
15594408,584,48,2,213146.2,1,0,75161.25,1,143,27539.265734265733,37.0,0.2569444444444444,False,True,False
15640905,579,35,1,129490.36,2,1,8590.83,1,92,21988.728260869564,22.0,0.2365591397849462,False,True,False
15698932,756,44,10,137452.09,1,0,189543.9,0,123,23769.951219512197,27.0,0.2177419354838709,True,False,True
15724944,663,34,7,0.0,2,1,180427.24,0,131,18337.053435114503,32.0,0.2424242424242424,False,False,True
15628145,682,43,5,125851.93,1,1,193318.33,0,66,24926.454545454544,19.0,0.2835820895522388,False,False,False
15713483,793,52,2,0.0,1,0,159123.82,1,241,25810.966804979253,64.0,0.2644628099173554,False,True,True
15612350,691,31,5,40915.55,1,0,126213.84,1,49,25490.163265306124,18.0,0.36,False,False,False
15800703,485,21,5,113157.22,1,1,54141.5,0,143,24536.328671328672,42.0,0.2916666666666667,False,True,False
15705707,635,29,8,138296.94,2,0,141075.51,0,278,21265.327338129497,71.0,0.2544802867383512,False,True,False
15754105,650,37,5,106967.18,1,0,24495.03,0,215,26409.711627906978,71.0,0.3287037037037037,False,False,True
15703264,735,44,9,120681.63,1,0,74836.34,0,188,24409.14361702128,47.0,0.2486772486772486,False,False,True
15794413,416,32,0,0.0,2,1,878.87,0,241,23474.79668049793,54.0,0.2231404958677686,False,False,True
15650237,754,32,7,0.0,2,0,89520.75,0,113,21819.62831858407,32.0,0.2807017543859649,False,True,False
15759618,535,48,9,0.0,1,0,149892.79,1,101,22479.940594059404,23.0,0.2254901960784313,False,False,False
15811589,716,42,8,0.0,2,0,180800.42,0,276,23453.467391304348,75.0,0.2707581227436823,False,True,True
15689044,539,37,2,127609.59,1,0,98646.22,0,119,22056.310924369747,20.0,0.1666666666666666,False,False,True
15709368,614,43,6,0.0,2,1,109041.53,0,65,24566.50769230769,11.0,0.1666666666666666,False,False,False
15679145,706,57,7,0.0,1,0,17941.16,1,210,24089.22857142857,51.0,0.2417061611374407,False,True,True
15655007,758,33,7,0.0,2,0,82996.47,0,113,17285.82300884956,33.0,0.2894736842105263,False,False,False
15623595,586,28,2,0.0,2,1,92067.35,0,147,22236.30612244898,33.0,0.2229729729729729,False,True,False
15589975,646,73,6,97259.25,1,1,104719.66,0,166,23469.319277108432,47.0,0.281437125748503,False,False,False
15804017,631,33,4,123246.7,1,0,112687.57,0,166,28227.62048192771,43.0,0.2574850299401197,True,False,False
15692132,717,22,6,101060.25,1,1,84699.56,0,102,26725.647058823528,27.0,0.2621359223300971,False,True,False
15641122,684,30,2,0.0,2,0,83473.82,0,53,23918.54716981132,13.0,0.2407407407407407,False,False,True
15630910,800,49,7,108007.36,1,0,47125.11,0,71,25381.2676056338,15.0,0.2083333333333333,False,False,False
15680772,721,36,2,0.0,2,1,106977.8,0,163,17434.0736196319,36.0,0.2195121951219512,False,True,False
15658929,683,29,0,133702.89,1,0,55582.54,1,204,25899.56862745098,39.0,0.1902439024390244,False,True,True
15585388,660,31,9,125189.75,2,1,139874.43,0,76,27297.907894736843,19.0,0.2467532467532467,True,False,True
15724623,704,24,7,113034.22,1,0,162503.48,1,186,25161.09677419355,45.0,0.2406417112299465,True,False,False
15588537,615,41,9,109013.23,1,0,196499.96,0,228,22665.38596491228,48.0,0.2096069868995633,False,True,False
15574692,667,39,2,0.0,2,0,40721.24,1,286,25450.26223776224,73.0,0.2543554006968641,False,True,False
15611325,682,24,9,57929.81,2,0,53134.3,0,101,22269.148514851484,27.0,0.2647058823529412,True,False,True
15587562,484,29,4,130114.39,1,0,164017.89,0,33,19450.939393939392,7.0,0.2058823529411764,False,False,False
15613172,628,27,5,95826.49,2,0,155996.96,0,297,23986.9595959596,61.0,0.2046979865771812,True,False,True
15651022,480,44,10,129608.57,1,0,5472.7,1,188,22080.40425531915,39.0,0.2063492063492063,True,False,True
15586310,578,30,4,169462.09,1,0,112187.11,0,207,23863.487922705317,52.0,0.25,False,False,True
15625524,512,40,5,0.0,2,1,146457.83,0,242,24197.95867768595,53.0,0.2181069958847736,False,False,True
15755209,484,35,7,133868.21,1,1,27286.1,0,236,20661.419491525423,56.0,0.2362869198312236,False,True,False
15645248,510,30,0,0.0,2,1,130553.47,0,22,15077.045454545454,0.0,0.0,False,False,False
15790355,606,36,5,190479.48,2,0,179351.89,0,99,26205.141414141413,28.0,0.28,True,False,True
15762615,597,40,8,101993.12,1,1,94774.12,0,253,16736.16600790514,71.0,0.2795275590551181,False,True,False
15625426,754,55,3,161608.81,1,0,8080.85,1,189,23078.433862433863,50.0,0.2631578947368421,True,False,False
15716334,850,45,2,122311.21,1,1,19482.5,0,77,26484.051948051947,13.0,0.1666666666666666,False,True,False
15789669,510,65,2,0.0,2,1,48071.61,0,240,25095.091666666667,63.0,0.2614107883817427,False,False,True
15621075,778,45,1,162150.42,2,0,174531.27,0,74,30864.324324324323,23.0,0.3066666666666666,True,False,False
15810845,636,42,2,0.0,2,1,55470.78,0,112,23168.026785714286,27.0,0.2389380530973451,False,False,True
15719377,804,50,4,0.0,1,1,8546.87,1,275,24266.96,56.0,0.2028985507246377,False,False,False
15654506,514,32,8,0.0,2,0,95857.18,0,129,22956.201550387595,35.0,0.2692307692307692,False,False,True
15771977,730,39,1,99010.67,1,0,194945.8,0,283,27015.60070671378,75.0,0.2640845070422535,False,False,False
15708710,525,37,0,0.0,1,1,131521.72,0,180,22921.21111111111,41.0,0.2265193370165746,False,True,False
15726676,616,30,5,0.0,2,1,196108.51,0,39,12121.076923076924,10.0,0.25,False,True,True
15587421,687,34,7,111388.18,2,0,148564.76,0,296,21207.739864864863,73.0,0.2457912457912457,True,False,False
15726931,715,41,8,56214.85,2,0,92982.61,1,253,26387.71936758893,68.0,0.2677165354330709,False,False,False
15771086,512,36,3,84327.77,2,0,17675.36,0,161,22549.19254658385,45.0,0.2777777777777778,False,False,False
15756850,479,40,1,0.0,2,0,114996.43,0,29,15001.103448275862,6.0,0.2,False,False,True
15702741,601,32,8,93012.89,1,0,86957.42,0,246,23511.84146341464,62.0,0.2510121457489878,False,False,True
15679200,580,29,9,61710.44,2,0,128077.8,0,267,21939.85393258427,83.0,0.3097014925373134,False,True,True
15594815,807,35,3,174790.15,1,1,600.36,0,47,32595.808510638297,12.0,0.25,False,False,True
15635905,616,32,6,0.0,2,1,43001.46,0,79,23055.98734177215,20.0,0.25,False,True,False
15777892,721,37,3,107720.64,1,1,158591.12,0,177,22705.525423728814,43.0,0.2415730337078651,True,False,True
15656176,501,57,10,0.0,2,1,47847.19,0,39,31559.74358974359,13.0,0.325,False,False,True
15811127,521,35,6,96423.84,1,0,10488.44,0,295,22156.67796610169,68.0,0.2297297297297297,False,False,True
15604482,850,30,2,141040.01,1,1,5978.2,0,114,29045.763157894737,25.0,0.217391304347826,False,True,True
15622911,759,42,4,105420.18,1,1,121409.06,0,244,24043.52868852459,49.0,0.2,False,False,True
15600974,516,50,5,0.0,1,1,146145.93,1,258,22744.27519379845,62.0,0.2393822393822393,False,True,True
15727868,711,38,2,129022.06,2,1,14374.86,1,195,25921.92307692308,37.0,0.1887755102040816,False,False,False
15627801,512,33,3,176666.62,1,0,94670.77,0,214,18999.420560747665,50.0,0.2325581395348837,False,True,True
15773039,550,37,3,0.0,1,1,179670.31,0,242,22129.36363636364,67.0,0.2757201646090535,False,False,True
15755262,608,41,3,89763.84,1,0,199304.74,1,182,24137.24175824176,36.0,0.1967213114754098,False,True,False
15679531,618,34,5,134954.53,1,1,151954.39,0,151,20918.50993377484,34.0,0.2236842105263158,False,False,True
15684181,643,45,5,0.0,1,0,142513.5,1,137,29315.766423357665,27.0,0.1956521739130435,False,False,True
15612087,671,45,2,106376.85,1,1,158264.62,0,162,21565.944444444445,47.0,0.2883435582822086,False,False,True
15752047,689,33,2,161814.64,2,0,169381.9,0,20,19409.2,4.0,0.1904761904761904,True,False,True
15624592,603,31,8,0.0,2,1,169915.02,0,175,24956.571428571428,49.0,0.2784090909090909,False,False,True
15573152,620,41,9,0.0,2,0,88852.47,0,193,21699.90673575129,39.0,0.2010309278350515,False,False,False
15594917,676,34,1,63095.01,1,1,40645.81,0,154,28963.66883116883,40.0,0.2580645161290322,False,False,False
15785542,572,26,4,118287.01,2,0,60427.3,0,235,25124.87234042553,57.0,0.2415254237288135,True,False,True
15723488,668,47,7,106854.21,1,1,157959.02,1,38,29143.78947368421,14.0,0.358974358974359,True,False,True
15680920,695,46,7,49512.55,1,0,133007.34,0,210,23315.33809523809,59.0,0.2796208530805687,False,False,True
15786308,730,33,9,0.0,2,0,176576.62,0,177,26942.282485875705,32.0,0.1797752808988764,False,True,False
15659366,807,43,1,105799.32,2,0,34888.04,1,186,21428.860215053763,43.0,0.2299465240641711,False,False,True
15774854,592,54,8,0.0,1,1,28737.71,1,150,18377.226666666666,30.0,0.1986754966887417,False,False,True
15725311,726,31,9,114722.05,2,1,98178.57,0,124,22318.120967741936,28.0,0.224,False,False,False
15787155,514,30,7,0.0,1,1,125010.24,0,245,28403.342857142856,61.0,0.2479674796747967,False,True,True
15727829,567,42,2,0.0,2,1,167984.61,0,52,26591.03846153846,5.0,0.0943396226415094,False,False,True
15733247,850,33,10,0.0,1,0,4861.72,1,209,22518.253588516745,52.0,0.2476190476190476,False,False,True
15568748,671,45,6,99564.22,1,1,108872.45,1,88,18373.98863636364,18.0,0.2022471910112359,True,False,True
15699029,670,37,4,170557.91,2,0,198252.88,0,150,18046.286666666667,33.0,0.2185430463576159,False,False,True
15774393,694,30,9,0.0,2,1,26960.31,0,148,30088.0,32.0,0.2147651006711409,False,False,False
15676895,547,39,6,74596.15,3,1,85746.52,1,195,27264.246153846158,65.0,0.3316326530612244,True,False,False
15637753,751,50,2,96888.39,1,0,77206.25,1,250,24176.8,68.0,0.2709163346613545,True,False,True
15605461,594,29,3,130830.22,1,0,61048.53,0,79,24321.70886075949,18.0,0.225,True,False,False
15808473,673,72,1,0.0,2,1,111981.19,0,99,25774.94949494949,15.0,0.15,False,False,True
15627000,610,40,0,0.0,2,0,62232.6,0,28,22785.42857142857,3.0,0.1034482758620689,False,False,True
15787174,512,37,1,0.0,2,1,156105.03,0,24,25043.25,8.0,0.32,False,False,False
15723886,767,20,3,119714.25,2,1,150135.38,0,21,25213.380952380958,6.0,0.2727272727272727,True,False,True
15704769,585,67,5,113978.97,2,1,93146.11,0,156,16185.660256410256,31.0,0.197452229299363,False,False,False
15772896,763,42,6,100160.75,1,0,33462.94,1,213,25007.666666666668,55.0,0.2570093457943925,True,False,True
15711540,712,29,2,0.0,1,1,144375.0,0,127,23441.27559055118,34.0,0.265625,False,False,False
15764866,539,43,3,116220.5,3,0,55803.96,1,179,25847.687150837988,41.0,0.2277777777777777,True,False,False
15794056,668,46,2,0.0,3,0,89048.46,1,281,27396.8256227758,58.0,0.2056737588652482,False,False,False
15795149,703,28,2,81173.83,2,1,162812.16,0,99,18441.19191919192,27.0,0.27,False,False,True
15812009,662,38,4,0.0,2,0,136259.65,0,264,22741.329545454544,67.0,0.2528301886792453,False,True,True
15651001,725,39,5,116803.8,1,0,124052.97,0,236,22582.555084745763,59.0,0.2489451476793249,True,False,False
15813844,703,37,8,105961.68,2,1,74158.8,0,37,29307.37837837838,8.0,0.2105263157894736,False,False,True
15596175,659,67,6,117411.6,1,1,45071.09,1,185,29324.87027027027,47.0,0.2526881720430107,True,False,True
15576269,523,34,7,0.0,2,0,62030.06,0,177,20778.76836158192,42.0,0.2359550561797752,False,True,True
15797219,635,40,10,123497.58,1,0,131953.23,1,160,20470.0125,39.0,0.2422360248447205,False,False,False
15685500,772,26,7,152400.51,2,0,79414.0,0,205,26034.21463414634,52.0,0.2524271844660194,True,False,True
15599792,545,26,1,0.0,2,1,199638.56,0,179,23552.469273743016,39.0,0.2166666666666666,False,False,False
15657566,634,24,8,103097.85,1,1,157577.29,0,55,27840.52727272727,14.0,0.25,True,False,True
15772423,739,54,8,126418.14,1,0,134420.75,1,256,22001.21484375,57.0,0.2217898832684824,True,False,True
15628112,771,36,5,77846.9,1,0,99805.99,0,45,30641.95555555556,14.0,0.3043478260869565,True,False,False
15753754,587,34,1,0.0,2,1,97932.68,0,87,26262.51724137931,15.0,0.1704545454545454,False,True,False
15793726,681,79,0,0.0,2,1,170968.99,0,74,21256.41891891892,17.0,0.2266666666666666,False,False,False
15694717,544,37,2,79731.91,1,1,57558.95,0,218,21830.32110091743,57.0,0.2602739726027397,True,False,True
15665834,696,28,8,0.0,1,0,176713.47,0,131,29065.541984732823,35.0,0.2651515151515151,False,True,True
15765297,766,41,0,0.0,2,1,34283.23,0,260,21904.91153846154,63.0,0.2413793103448276,False,True,True
